Cruise,Rep,Compound,detected
G4_DepthProfiles,240801_Smp_TN397_S13_15m_A,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_15m_B,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_A,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_B,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_A,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_B,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_C,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_A,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_B,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_C,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_A,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_B,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_C,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_A,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_B,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_C,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_A,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_B,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_C,Carnitine,Yes
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_C,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_15m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_15m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_45m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_45m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_200m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_200m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_500m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_1000m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM+50_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM+50_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_C,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_15m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_15m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_30m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_30m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_200m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_200m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_500m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_1000m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM+50_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM+50_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_15m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_15m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_45m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_45m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_200m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_200m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_500m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_1000m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM+50_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM+50_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_60m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_60m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_C,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_15m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_15m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_45m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_45m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_200m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_500m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_1000m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_15m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_15m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM+50_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM+50_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_15m_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_15m_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_C,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_C,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_C,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_C,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_A,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_B,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_C,L-Arginine,Yes
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_C,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_15m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_15m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_45m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_45m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_200m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_200m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_500m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_1000m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM+50_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM+50_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_C,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_15m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_15m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_30m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_30m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_200m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_200m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_500m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_1000m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM+50_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM+50_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_15m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_15m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_45m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_45m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_200m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_200m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_500m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_1000m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM+50_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM+50_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_60m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_60m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_C,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_15m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_15m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_45m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_45m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_200m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_500m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_1000m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_15m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_15m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM+50_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM+50_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_15m_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_15m_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_C,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_C,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_C,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_C,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_A,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_B,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_C,Arsenobetaine,Yes
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_C,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_15m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_15m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_45m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_45m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_200m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_200m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_500m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_1000m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM+50_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM+50_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_C,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_15m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_15m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_30m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_30m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_200m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_200m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_500m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_1000m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM+50_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM+50_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_15m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_15m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_45m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_45m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_200m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_200m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_500m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_1000m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM+50_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM+50_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_60m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_60m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_C,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_15m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_15m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_45m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_45m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_200m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_500m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_1000m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_15m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_15m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM+50_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM+50_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_15m_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_15m_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_C,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_C,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_C,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_C,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_A,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_B,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_C,Gonyol,Yes
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_C,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_15m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_15m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_45m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_45m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_200m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_200m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_500m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_1000m_A,L-Tyrosine,No
G4_DepthProfiles,240801_Smp_TN397_S4_DCM_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM+50_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM+50_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_C,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_15m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_15m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_30m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_30m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_200m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_200m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_500m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_1000m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM+50_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM+50_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_15m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_15m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_45m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_45m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_200m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_200m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_500m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_1000m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM+50_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM+50_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_60m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_60m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_C,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_15m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_15m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_45m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_45m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_200m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_500m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_1000m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_15m_A,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_15m_B,L-Tyrosine,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM_A,L-Tyrosine,Yes
